index,Model,Ndomains,C02,A07,A05,B03,C05,Internal,External,diff(int-ext),All,Nlayers,Nnodes
A07+B03+C05,ERM 20 layers 128 nodes,3,0.7762966766304554,0.7535212121812231,0.7604165766010578,0.8402299925960444,0.7969533439832424,0.7969015162535034,0.7683566266157567,0.028544889637746717,0.7854835603984046,20.0,128.0
A07+B03+C05,ERM 20 layers 32 nodes,3,0.7758910900722367,0.75149318545087,0.7596401130214334,0.8391859600004473,0.7937275013926748,0.794802215614664,0.767765601546835,0.02703661406782907,0.7839875699875324,20.0,32.0
A07+B03+C05,ERM 20 layers 64 nodes,3,0.7777368853740675,0.7533512607115831,0.7618654810454414,0.8400423571829645,0.7956744333616711,0.7963560170854062,0.7698011832097544,0.026554833875651784,0.7857340835351455,20.0,64.0
A07+B03+C05,ERM 5 layers 128 nodes,3,0.7760855789743049,0.7543335520620738,0.7610732909076525,0.8387870569683882,0.7950738232108362,0.7960648107470993,0.7685794349409787,0.02748537580612064,0.7850706604246511,5.0,128.0
A07+B03+C05,ERM 5 layers 32 nodes,3,0.7808597121453522,0.7540480044207833,0.7636892348780701,0.8399489341203346,0.7945497625935704,0.7961822337115627,0.7722744735117111,0.023907760199851635,0.7866191296316221,5.0,32.0
A07+B03+C05,ERM 5 layers 64 nodes,3,0.7779136018459012,0.7543292657150507,0.7621650845999131,0.840744111751785,0.79678418235543,0.7972858532740885,0.7700393432229072,0.02724651005118136,0.786387249253616,5.0,64.0
A07+C02,ERM 10 layers 128 nodes,2,0.8261178553814446,0.7617587637801962,0.7416028561017722,0.8091424297822835,0.7357544288650215,0.7939383095808206,0.7621665715830257,0.03177173799779476,0.7748752667821437,10.0,128.0
A07+C02,ERM 10 layers 32 nodes,2,0.8252765924324802,0.7625151374125545,0.7415289459348526,0.808277116395223,0.7361326567542814,0.7938958649225173,0.761979573028119,0.03191629189439825,0.7747460897858783,10.0,32.0
A07+C02,ERM 10 layers 64 nodes,2,0.8267228731289051,0.7633349455533006,0.7420559510599901,0.8074790080708233,0.738309115656171,0.7950289093411029,0.7626146915956615,0.03241421774544141,0.775580378693838,10.0,64.0
A07+C02,ERM 20 layers 128 nodes,2,0.824979232061564,0.7610460362429587,0.7403521376600508,0.8099669996204216,0.7370666933323966,0.7930126341522614,0.762461943537623,0.030550690614638377,0.7746822197834784,20.0,128.0
A07+C02,ERM 20 layers 32 nodes,2,0.8249243175682983,0.7615417995954724,0.7395982039618673,0.8060087581574743,0.7364113109820163,0.7932330585818853,0.7606727577004527,0.032560300881432705,0.7736968780530258,20.0,32.0
A07+C02,ERM 20 layers 64 nodes,2,0.8248381934786607,0.7613658137261361,0.7414226979254864,0.8081394771067684,0.7399536597413346,0.7931020036023984,0.7631719449245298,0.029930058677868566,0.7751439683956772,20.0,64.0
A07+C02,ERM 5 layers 128 nodes,2,0.8252768447129928,0.7595766684858093,0.7422336462175826,0.8071141287446875,0.7353754360345564,0.792426756599401,0.7615744036656088,0.030852352933792192,0.7739153448391257,5.0,128.0
A07+C02,ERM 5 layers 32 nodes,2,0.8259860818649403,0.7631521559887562,0.7405145130864472,0.8058873935480031,0.7350443008169958,0.7945691189268482,0.760482069150482,0.03408704977636615,0.7741168890610285,5.0,32.0
A07+C02,ERM 5 layers 64 nodes,2,0.8262284838302829,0.7626479456191857,0.7408377199573724,0.8071332355740832,0.733783853587314,0.7944382147247343,0.7605849363729232,0.03385327835181111,0.7741262477136477,5.0,64.0
